date_20150401,date_20150407,date_20150413,date_20150419,date_20150425,date_20150501,date_20150507,date_20150513,date_20150519,date_20150525,date_20150531,date_20150606,date_20150612,date_20150618,date_20150624,date_20150630,date_20150706,date_20150712,date_20150718,date_20150724,date_20150730,date_20150805,date_20150811,date_20150817,date_20150823,date_20150829,date_20150904,date_20150910,date_20150916,date_20150922,date_20150928,date_20151004,date_20151010,date_20151016,date_20151022,date_20151028,date_20151103,date_20151109,date_20151115,date_20151121,date_20151127,date_20151203,date_20151209,date_20151215,date_20151221,date_20151227,date_20160102,date_20160108,date_20160114,date_20160120,date_20160126,date_20160201,date_20160207,date_20160213,date_20160219,date_20160225,date_20160302,date_20160308,date_20160314,date_20160320,date_20160326,date_20160401,date_20160407,date_20160413,date_20160419,date_20160425,date_20160501,date_20160507,date_20160513,date_20160519,date_20160525,date_20160531,date_20160606,date_20160612,date_20160618,date_20160624,date_20160630,date_20160706,date_20160712,date_20160718,date_20160724,date_20160730,date_20160805,date_20160811,date_20160817,date_20160823,date_20160829,date_20160904,date_20160910,date_20160916,date_20160922,date_20160928,date_20161004,date_20161010,date_20161016,date_20161022,date_20161028,date_20161103,date_20161109,date_20161115,date_20161121,date_20161127,date_20161203,date_20161209,date_20161215,date_20161221,date_20161227,date_20170102,date_20170108,date_20170114,date_20170120,date_20170126,date_20170201,date_20170207,date_20170213,date_20170219,date_20170225,date_20170303,date_20170309,date_20170315,date_20170321,date_20170327,date_20170402,date_20170408,date_20170414,date_20170420,date_20170426,date_20170502,date_20170508,date_20170514,date_20170520,date_20170526,date_20170601,date_20170607,date_20170613,date_20170619,date_20170625,date_20170701,date_20170707,date_20170713,date_20170719,date_20170725,date_20170731,date_20170806,date_20170812,date_20170818,date_20170824,date_20170830,date_20170905,date_20170911,date_20170917,date_20170923,date_20170929,date_20171005,date_20171011,date_20171017,date_20171023,date_20171029,date_20171104,date_20171110,date_20171116,date_20171122,date_20171128,date_20171204,date_20171210,date_20171216,date_20171222,date_20171228,date_20180103,date_20180109,date_20180115,date_20180121,date_20180127,date_20180202,date_20180208,date_20180214,date_20180220,date_20180226,date_20180304,date_20180310,date_20180316,date_20180322,date_20180328,date_20180403,date_20180409,date_20180415,date_20180421,date_20180427,date_20180503,date_20180509,date_20180515,date_20180521,date_20180527,date_20180602,date_20180608,date_20180614,date_20180620,date_20180626,date_20180702,date_20180708,date_20180714,date_20180720,date_20180726,date_20180801,date_20180807,date_20180813,date_20180819,date_20180825,date_20180831,date_20180906,date_20180912,date_20180918,date_20180924,date_20180930,date_20181006,date_20181012,date_20181018,date_20181024,date_20181030,date_20181105,date_20181111,date_20181117,date_20181123,date_20181129,date_20181205,date_20181211,date_20181217,date_20181223,date_20181229,date_20190104,date_20190110,date_20190116,date_20190122,date_20190128,date_20190203,date_20190209,date_20190215,date_20190221,date_20190227,date_20190305,date_20190311,date_20190317,date_20190323,date_20190329,date_20190404,date_20190410,date_20190416,date_20190422,date_20190428,date_20190504,date_20190510,date_20190516,date_20190522,date_20190528,date_20190603,date_20190609,date_20190615,date_20190621,date_20190627,date_20190703,date_20190709,date_20190715,date_20190721,date_20190727,date_20190802,date_20190808,date_20190814,date_20190820,date_20190826,date_20190901,date_20190907,date_20190913,date_20190919,date_20190925,date_20191001,date_20191007,date_20191013,date_20191019,date_20191025,date_20191031,date_20191106,date_20191112,date_20191118,date_20191124,date_20191130,date_20191206,date_20191212,date_20191218,date_20191224,date_20191230,date_20200105,date_20200111,date_20200117,date_20200123,date_20200129,date_20200204,date_20200210,date_20200216,date_20200222,date_20200228,date_20200305,date_20200311,date_20200317,date_20200323,date_20200329,date_20200404,date_20200410,date_20200416,date_20200422,date_20200428,date_20200504,date_20200510,date_20200516,date_20200522,date_20200528,date_20200603,date_20200609,date_20200615,date_20200621,date_20200627,date_20200703,date_20200709,date_20200715,date_20200721,date_20200727,date_20200802,date_20200808,date_20200814,date_20200820,date_20200826,date_20200901,date_20200907,date_20200913,date_20200919,date_20200925,date_20201001,date_20201007,date_20201013,date_20201019,date_20201025,date_20201031,date_20201106,date_20201112,date_20201118,date_20201124,date_20201130,date_20201206,date_20201212,date_20201218,date_20201224,date_20201230
0.012130014759052704,-0.761234585127721,-1.4552661086925422,-2.0159044475845653,-2.4342360101401708,-2.748874960484644,-3.0303064717074903,-3.35298145692374,-3.7678078498972813,-4.2866887175346395,-4.882648791489663,-5.5015822395268525,-6.079047166053313,-6.556256169970113,-6.891468036918771,-7.065697457785893,-7.083734520294844,-6.971452805237881,-6.769545819937416,-6.524981765380199,-6.28379293776538,-6.088445823085012,-5.979365160742101,-5.996570050786039,-6.176217891055202,-6.538432258911811,-7.067935102303567,-7.69746021057003,-8.30853447389463,-8.755993032195363,-8.906765359901055,-8.676060718552899,-8.0490805141138,-7.083730078766466,-5.894188956430586,-4.62003747815684,-3.392185968182586,-2.31061191901868,-1.4433128207280068,-0.8394621093069886,-0.5367975398949972,-0.5526884046295453,-0.8707229150816113,-1.439629803144291,-2.1850741702583893,-3.022643642860622,-3.8641146799858985,-4.6182064368732165,-5.192171035525582,-5.5012642354654515,-5.488885052401035,-5.150212997962037,-4.543958380317906,-3.7815244357810838,-2.9978113494672725,-2.3180546816390164,-1.8334749548515759,-1.5907295282911968,-1.593307661570272,-1.8102030662394122,-2.1876587102381575,-2.660828231185896,-3.1630943150828794,-3.6326749201873234,-4.018149622623276,-4.28408790642198,-4.415452714653826,-4.418166077697132,-4.3145483380078735,-4.134777595166016,-3.907446980527103,-3.652994838733654,-3.3826322903973347,-3.102284693195843,-2.8179471472270885,-2.538612126396416,-2.2755632668183456,-2.0394858282467996,-1.8376497741417321,-1.6726880704109488,-1.5432744561681242,-1.4461413557679952,-1.3785261818929013,-1.3399735110939193,-1.3325361354766072,-1.359201898875277,-1.4214509052665014,-1.5172297027556865,-1.6400921538619753,-1.7795241927765677,-1.9221924915586708,-2.0540845623582524,-2.16369905499164,-2.245992076851309,-2.3058828880726723,-2.359903485413431,-2.435873422273907,-2.5717389917657387,-2.813416913334189,-3.2091503387530276,-3.7985913221995866,-4.598498775505203,-5.5898850142511645,-6.711604489166527,-7.863708598461197,-8.922072220120308,-9.763611872494925,-10.29731595353725,-10.491144190458067,-10.383352962661167,-10.07319732161002,-9.696332230465385,-9.393987566589281,-9.281122676276683,-9.418896923421377,-9.801450749989156,-10.363584943123515,-11.005997760072503,-11.628722122116887,-12.160292326437125,-12.57075012578136,-12.866493502299678,-13.075633955624415,-13.23208131107247,-13.361385681758419,-13.471301031705314,-13.550383447979119,-13.574261113232875,-13.516450737402032,-13.360206611471568,-13.10745688558626,-12.782100804043523,-12.427992590460867,-12.102637836230702,-11.866590168275152,-11.769451563875156,-11.835462225412456,-12.053497669158999,-12.376759991984589,-12.73442233135421,-13.052132197224122,-13.274514674511869,-13.382610715096789,-13.40016372960351,-13.384187144763796,-13.402514187508368,-13.51024462634947,-13.735286257289843,-14.07340087393767,-14.489395647262652,-14.924018950976466,-15.307506504616757,-15.578450075975127,-15.703381750155046,-15.690217913359378,-15.588562172484753,-15.474675112945674,-15.428071789003747,-15.509563875393749,-15.745251797835508,-16.120887098277294,-16.59186673334388,-17.102718262969475,-17.601762116616584,-18.045690020828623,-18.39914020086011,-18.634552802581254,-18.73364289621146,-18.688803592708375,-18.503010383584076,-18.190064503512684,-17.77789886147501,-17.313488310962835,-16.863676521275774,-16.50795150610536,-16.325097688585462,-16.37830541119886,-16.701288698014793,-17.287038263537767,-18.08313798892349,-18.99852636999321,-19.922052920781084,-20.74608835025975,-21.385893267110273,-21.789206672859006,-21.936487124833757,-21.836111643592936,-21.51892571340329,-21.034517539696427,-20.448597230822063,-19.8372539018389,-19.274486747547172,-18.816706221849145,-18.493307814754615,-18.30814319841891,-18.248046067003706,-18.291086782795926,-18.410521645871324,-18.575630944698364,-18.75340221873607,-18.91363218460241,-19.03575868590113,-19.112887809519716,-19.15050656475304,-19.161903397371166,-19.164024271272158,-19.17505659868589,-19.2120302596622,-19.287048416314985,-19.403773046431834,-19.557254186588622,-19.738183644110755,-19.939004005421445,-20.15735049870446,-20.394185262197155,-20.64812514227952,-20.910355230280327,-21.16376391456001,-21.386489343171835,-21.557919983308384,-21.66527560704146,-21.708802351764266,-21.703566592173853,-21.676939227677057,-21.662460113999668,-21.69211419223928,-21.78909145054093,-21.961990436046047,-22.201227212682234,-22.479205589761335,-22.755436238299744,-22.9858536273375,-23.134035569553383,-23.181699447543355,-23.13548298575238,-23.02699797548525,-22.90523352240066,-22.82334596029521,-22.823259058072658,-22.922176352881046,-23.106348098762435,-23.336446629644264,-23.563046328460352,-23.74438526897783,-23.858490194601984,-23.906430070717455,-23.90742603432762,-23.88926137249287,-23.878901394767535,-23.89641585763863,-23.95217283579535,-24.046271964013272,-24.169683425917068,-24.30684062570407,-24.439353896038984,-24.550506090519683,-24.630000679372202,-24.67716664282042,-24.69998656003378,-24.709968892313725,-24.71724111334916,-24.730195242496226,-24.758654369045374,-24.815609279167216,-24.914681038934727,-25.06542370206506,-25.27082748923582,-25.528355034176435,-25.83072808288153,-26.16309410247412,-26.500026305699603,-26.808705930588143,-27.05858713565005,-27.231528061530135,-27.32661959147322,-27.358061957092247,-27.34867875612123,-27.32349048624498,-27.30551667274318,-27.313319385641947,-27.360216906073113,-27.45496999780451,-27.601786934841737,-27.798149198681376,-28.031611451839506,-28.277565957963787,-28.500942490247528,-28.666200529497914,-28.75438735648298,-28.774828742499135,-28.759066425920036,-28.740936435416163,-28.738727793788666,-28.749527927795874,-28.75457683738719,-28.730522170180173,-28.661524273376592,-28.546590108182443,-28.398520745281406,-28.236447655379653,-28.07742946392581,-27.93144891072878,-27.801418072622727,-27.68697492143452,-27.588832077513377,-27.511255237746166,-27.46261670155644,-27.454529907952896,-27.499110492546503,-27.603871976801138,-27.764836562533876,-27.96009112164248,-28.148117830787026,-28.27499586482446,-28.28938557291964,-28.15837938613045,-27.877341112244224,-27.47125348000229,-26.988501689887208,-26.49031461464433,-26.041008277815475,-25.702494580298172,-25.53079704823101,-25.568859125485485,-25.83375773980623,-26.30414464785209,-26.918108335504186,-27.588328308889512,-28.23024953146787,-28.78829063746202,-29.24709296475771,-29.626542740499463,-29.966908980094054,-30.311973143676738,-30.69767004817866,-31.149688699649534,-31.686438272819245,-32.320552410126076,-33.05590937620332,-33.8826049007362,-34.77336139896921,-35.68325098098825,-36.5539383515014,-37.322259843962634,-37.93027064517927,-38.333685766321274,-38.50812469997299,-38.45360553036523,-38.19672983387665,-37.789486634965286,-37.30351237227754
